Each Task Period:[32, 5]
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1051 19999
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 1062 19999
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 1092 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1087 19999
Task1- MissCount, TotalTxCount: 11 3125
Task2- MissCount, TotalTxCount: 1054 19999
Task1- MissCount, TotalTxCount: 8 3125
Task2- MissCount, TotalTxCount: 1105 19999
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 1079 19999
Task1- MissCount, TotalTxCount: 5 3124
Task2- MissCount, TotalTxCount: 1088 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1106 19999
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 1112 20000
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1080 19999
Task1- MissCount, TotalTxCount: 13 3125
Task2- MissCount, TotalTxCount: 1079 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1044 19999
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 1057 19999
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1045 20000
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1101 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1045 19999
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1083 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1090 19999
Task1- MissCount, TotalTxCount: 14 3125
Task2- MissCount, TotalTxCount: 1074 19999
Task1- MissCount, TotalTxCount: 4 3124
Task2- MissCount, TotalTxCount: 1083 19999
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1074 19999
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 1107 20000
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1028 19999
Task1- MissCount, TotalTxCount: 15 3124
Task2- MissCount, TotalTxCount: 1092 19999
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 1082 19999
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 1061 19999
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 1091 20000
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1084 19999
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1065 19999
Task1- MissCount, TotalTxCount: 11 3124
Task2- MissCount, TotalTxCount: 1080 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1087 20000
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1083 19999
Task1- MissCount, TotalTxCount: 12 3124
Task2- MissCount, TotalTxCount: 1075 19999
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1106 19999
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1074 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1036 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1047 19999
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1073 19999
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1083 20000
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1100 19999
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 1079 20000
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1101 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1047 19999
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1074 20000
Task1- MissCount, TotalTxCount: 13 3125
Task2- MissCount, TotalTxCount: 1048 19999
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 1081 19999
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1118 20000
Task1- MissCount, TotalTxCount: 6 3124
Task2- MissCount, TotalTxCount: 1088 19999
Task1- MissCount, TotalTxCount: 9 3125
Task2- MissCount, TotalTxCount: 1103 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1082 19999
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1084 19999
Task1- MissCount, TotalTxCount: 17 3124
Task2- MissCount, TotalTxCount: 1046 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1102 19999
Task1- MissCount, TotalTxCount: 16 3124
Task2- MissCount, TotalTxCount: 1110 19999
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1078 19999
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 1099 20000
Task1- MissCount, TotalTxCount: 8 3124
Task2- MissCount, TotalTxCount: 1101 19999
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1071 19999
Task1- MissCount, TotalTxCount: 10 3124
Task2- MissCount, TotalTxCount: 1063 20000
Task1- MissCount, TotalTxCount: 11 3125
Task2- MissCount, TotalTxCount: 1079 19999
Task1- MissCount, TotalTxCount: 13 3124
Task2- MissCount, TotalTxCount: 1074 19999
Task1- MissCount, TotalTxCount: 14 3124
Task2- MissCount, TotalTxCount: 1102 19999
Task1- MissCount, TotalTxCount: 7 3124
Task2- MissCount, TotalTxCount: 1119 20000
Task1- MissCount, TotalTxCount: 14 3125
Task2- MissCount, TotalTxCount: 1063 19999
Task1- MissCount, TotalTxCount: 9 3124
Task2- MissCount, TotalTxCount: 1067 19999
