Each Task Period:[34, 5]
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1060 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1011 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 1039 19999
Task1- MissCount, TotalTxCount: 12 2940
Task2- MissCount, TotalTxCount: 986 19999
Task1- MissCount, TotalTxCount: 10 2940
Task2- MissCount, TotalTxCount: 980 19999
Task1- MissCount, TotalTxCount: 9 2940
Task2- MissCount, TotalTxCount: 1027 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1029 20000
Task1- MissCount, TotalTxCount: 11 2940
Task2- MissCount, TotalTxCount: 1036 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 977 19999
Task1- MissCount, TotalTxCount: 6 2940
Task2- MissCount, TotalTxCount: 1012 19999
Task1- MissCount, TotalTxCount: 15 2940
Task2- MissCount, TotalTxCount: 1029 19999
Task1- MissCount, TotalTxCount: 7 2940
Task2- MissCount, TotalTxCount: 1037 19999
